FormatVersion,v1.0
Disclaimer,This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/
Publication Date,2026-04-22T19:42:03Z
Version,20260422194203
OfferCode,AmazonDatabaseSavingsPlans
SKU,RateCode,Unit,EffectiveDate,DiscountedRate,Currency,DiscountedSKU,DiscountedServiceCode,DiscountedUsageType,DiscountedOperation,PurchaseOption,LeaseContractLength,LeaseContractLengthUnit,ServiceCode,UsageType,Operation,Description,Instance Family,Location,Location Type,Granularity,Product Family,DiscountedRegionCode,DiscountedInstanceType
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DDBBRJT536T97HQP,Hrs,2026-04-20T21:53:43Z,3.0720000000,USD,DDBBRJT536T97HQP,AmazonRDS,APS5-Multi-AZUsage:db.m8g.4xl,CreateDBInstance:0014,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DFTX9D59RUCMXHDA,Hrs,2026-04-20T21:53:43Z,2.0456,USD,DFTX9D59RUCMXHDA,AmazonES,APS5-ESInstance:m8g.12xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,m8g.12xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DHUJVZZC2FPPBTQJ,Hrs,2026-04-20T21:53:43Z,0.8704000000,USD,DHUJVZZC2FPPBTQJ,AmazonRDS,APS5-InstanceUsage:db.r7g.2xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DK8TJSEWJJ459ZZP,Hrs,2026-04-20T21:53:43Z,0.528,USD,DK8TJSEWJJ459ZZP,AmazonRDS,APS5-InstanceUsage:db.r7i.xl,CreateDBInstance:0016,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DN9K8PQ86CKRBEB7,Hrs,2026-04-20T21:53:43Z,16.4736,USD,DN9K8PQ86CKRBEB7,AmazonRDS,APS5-InstanceUsageIOOptimized:db.r7i.24xl,CreateDBInstance:0016,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.24xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DU5RVTXTQ7DXH6Y8,Hrs,2026-04-20T21:53:43Z,0.264,USD,DU5RVTXTQ7DXH6Y8,AmazonRDS,APS5-InstanceUsage:db.r7i.large,CreateDBInstance:0021,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.large
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DVTRJ36BQJWK2XS4,Hrs,2026-04-20T21:53:43Z,21.9440000000,USD,DVTRJ36BQJWK2XS4,AWSDatabaseMigrationSvc,APS5-Multi-AZUsg:dms.r7i.24xlarge,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DX5TPR9APWWE9NNX,Hrs,2026-04-20T21:53:43Z,0.0872576,USD,DX5TPR9APWWE9NNX,AmazonES,APS5-ESInstance:om2.large,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,om2.large.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DXE9DGK97358ERAS,Hrs,2026-04-20T21:53:43Z,5.104,USD,DXE9DGK97358ERAS,AmazonRDS,APS5-InstanceUsage:db.m8i.12xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.m8i.12xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DYP2RPXYVXQYB8NP,Hrs,2026-04-20T21:53:43Z,0.7680000000,USD,DYP2RPXYVXQYB8NP,AmazonRDS,APS5-InstanceUsage:db.m8g.2xl,CreateDBInstance:0014,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DYVNRGA8TGRRN2AF,Hrs,2026-04-20T21:53:43Z,1.7408000000,USD,DYVNRGA8TGRRN2AF,AmazonRDS,APS5-InstanceUsage:db.r7g.4xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.DZ2MRBAC3P37WBSU,Hrs,2026-04-20T21:53:43Z,4.6003200000,USD,DZ2MRBAC3P37WBSU,AmazonRDS,APS5-InstanceUsage:db.m7g.12xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.E2W3ZQVV8AQZQ9EJ,DCU-Hr,2026-04-20T21:53:43Z,2.6343759450,USD,E2W3ZQVV8AQZQ9EJ,AWSDatabaseMigrationSvc,APS5-DMSServerlessRepMultiAZCapacityUsg:16,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.E34ZGN9FCG5CWXR5,Hrs,2026-04-20T21:53:43Z,12.2675200000,USD,E34ZGN9FCG5CWXR5,AmazonRDS,APS5-Multi-AZUsage:db.m7g.16xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.E365NR35QU8PP5T2,Hrs,2026-04-20T21:53:43Z,1.8744,USD,E365NR35QU8PP5T2,AmazonES,APS5-ESInstance:or1.8xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,or1.8xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.E3PSU6V6P69GBH6X,Hrs,2026-04-20T21:53:43Z,10.3520000000,USD,E3PSU6V6P69GBH6X,AWSDatabaseMigrationSvc,APS5-Multi-AZUsg:dms.c7i.16xlarge,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.E3UBUNWNXUTA8H44,ElastiCacheProcessingUnit,2026-04-20T21:53:43Z,0.0000000010,USD,E3UBUNWNXUTA8H44,AmazonElastiCache,APS5-ElastiCacheProcessingUnits:Valkey,CreateServerlessCache,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.E4NR28AQ94GTRTRD,Hrs,2026-04-20T21:53:43Z,5.1760000000,USD,E4NR28AQ94GTRTRD,AWSDatabaseMigrationSvc,APS5-InstanceUsg:dms.c7i.16xlarge,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.E6HKM6N6AZMEKCHA,Hrs,2026-04-20T21:53:43Z,4.224,USD,E6HKM6N6AZMEKCHA,AmazonRDS,APS5-InstanceUsage:db.r7i.8xl,CreateDBInstance:0021,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.8xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.EECVBU8KRY3WUERN,Hrs,2026-04-20T21:53:43Z,1.704,USD,EECVBU8KRY3WUERN,AmazonRDS,APS5-InstanceUsage:db.m8i.4xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.m8i.4xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.EER8K4M4BDRUEVYV,Hrs,2026-04-20T21:53:43Z,3.832,USD,EER8K4M4BDRUEVYV,AmazonRDS,APS5-Multi-AZUsage:db.r8i.4xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r8i.4xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.EFMM6ATCHEGWEMEU,Hrs,2026-04-20T21:53:43Z,0.24,USD,EFMM6ATCHEGWEMEU,AmazonRDS,APS5-InstanceUsage:db.r8i.large,CreateDBInstance:0019,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r8i.large
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.EFQEPF36Q38PWX2Y,DCU-Hr,2026-04-20T21:53:43Z,15.8062556700,USD,EFQEPF36Q38PWX2Y,AWSDatabaseMigrationSvc,APS5-DMSServerlessRepCapacityUsg:192,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.ENR47WJZEP388ANG,Hrs,2026-04-20T21:53:43Z,0.072,USD,ENR47WJZEP388ANG,AmazonES,APS5-ESInstance:c8g.large,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,c8g.large.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.EPUNRCCRGR62TNF3,Hrs,2026-04-20T21:53:43Z,0.912,USD,EPUNRCCRGR62TNF3,AmazonRDS,APS5-InstanceUsage:db.r7i.2xl,CreateDBInstance:0019,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.2xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.EUDT2DKSF65AU6D4,Hrs,2026-04-20T21:53:43Z,6.1337600000,USD,EUDT2DKSF65AU6D4,AmazonRDS,APS5-InstanceUsage:db.m7g.16xl,CreateDBInstance:0014,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.F2KZA6YK9S98UW6X,Hrs,2026-04-20T21:53:43Z,7.664,USD,F2KZA6YK9S98UW6X,AmazonRDS,APS5-Multi-AZUsage:db.r8i.8xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r8i.8xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.F3Q3KRDHPTK95KDP,WriteRequestUnits,2026-04-20T21:53:43Z,0.0000007298,USD,F3Q3KRDHPTK95KDP,AmazonDynamoDB,APS5-IA-WriteRequestUnits,PayPerRequestThroughput,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.F3UAEJAKGXEBB8QZ,ReplicatedWriteCapacityUnit-Hrs,2026-04-20T21:53:43Z,0.0006512,USD,F3UAEJAKGXEBB8QZ,AmazonDynamoDB,APS5-ReplWriteCapacityUnit-Hrs,CommittedThroughput,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.F4GRFJWW7KVW8J3G,ReplicatedWriteRequestUnits,2026-04-20T21:53:43Z,0.0000007298,USD,F4GRFJWW7KVW8J3G,AmazonDynamoDB,APS5-IA-ReplWriteRequestUnits,PayPerRequestThroughput,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.F67GHQ9FUWF9ZN89,Hrs,2026-04-20T21:53:43Z,34.472,USD,F67GHQ9FUWF9ZN89,AmazonRDS,APS5-Multi-AZUsage:db.r8i.metal-48xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r8i.metal-48xl
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.F6TGMTQ7AXJR8UVU,Hrs,2026-04-20T21:53:43Z,6.5792,USD,F6TGMTQ7AXJR8UVU,AmazonES,APS5-ESInstance:i7i.12xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,i7i.12xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.F9GVXTD4SHD7ZUDD,Hrs,2026-04-20T21:53:43Z,1.704,USD,F9GVXTD4SHD7ZUDD,AmazonRDS,APS5-Multi-AZUsage:db.m8i.2xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.m8i.2xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FAS7W57D9DXZ9JZH,Hrs,2026-04-20T21:53:43Z,21.888,USD,FAS7W57D9DXZ9JZH,AmazonRDS,APS5-Multi-AZUsage:db.r7i.24xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.24xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FAX6QQJH77UUXJJS,Hrs,2026-04-20T21:53:43Z,10.9824,USD,FAX6QQJH77UUXJJS,AmazonRDS,APS5-InstanceUsageIOOptimized:db.r7i.16xl,CreateDBInstance:0016,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.16xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FCVQPC7XQXRWHPFM,Hrs,2026-04-20T21:53:43Z,0.3840000000,USD,FCVQPC7XQXRWHPFM,AmazonRDS,APS5-Multi-AZUsage:db.m8g.large,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FDFX8TTXG3Q7YZ7H,Hrs,2026-04-20T21:53:43Z,12.2880000000,USD,FDFX8TTXG3Q7YZ7H,AmazonRDS,APS5-Multi-AZUsage:db.m8g.16xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FJ8R9UW2Y55ZR299,Hrs,2026-04-20T21:53:43Z,5.2224000000,USD,FJ8R9UW2Y55ZR299,AmazonRDS,APS5-InstanceUsage:db.r7g.12xl,CreateDBInstance:0014,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FP52JBUJF7EMAU5Z,Hrs,2026-04-20T21:53:43Z,3.5096,USD,FP52JBUJF7EMAU5Z,AmazonES,APS5-ESInstance:r8g.16xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,r8g.16xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FQCWATGFHAPC5FUM,Hrs,2026-04-20T21:53:43Z,1.5334400000,USD,FQCWATGFHAPC5FUM,AmazonRDS,APS5-InstanceUsage:db.m7g.4xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FSVMW2P4BG8E3D8D,Hrs,2026-04-20T21:53:43Z,0.0496,USD,FSVMW2P4BG8E3D8D,AmazonES,APS5-ESInstance:r7g.medium,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,r7g.medium.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FU6RRB5XAVA8RJU8,Hrs,2026-04-20T21:53:43Z,1.824,USD,FU6RRB5XAVA8RJU8,AmazonRDS,APS5-InstanceUsage:db.r7i.4xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.4xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FUUAPBHGRYQ2MZDG,Hrs,2026-04-20T21:53:43Z,2.1928,USD,FUUAPBHGRYQ2MZDG,AmazonES,APS5-ESInstance:i7i.4xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,i7i.4xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FVPEBTKK7VPWPYUK,Hrs,2026-04-20T21:53:43Z,0.1056000000,USD,FVPEBTKK7VPWPYUK,AmazonElastiCache,APS5-NodeUsage:cache.m7g.large,CreateCacheCluster:Valkey,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,cache.m7g.large
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FWRJQGE33PMHDW2G,Hrs,2026-04-20T21:53:43Z,2.0000000000,USD,FWRJQGE33PMHDW2G,AmazonRDS,APS5-InstanceUsage:db.r7g.4xl,CreateDBInstance:0016,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FWWCMTR7K4W4CJ2M,Hrs,2026-04-20T21:53:43Z,0.5216,USD,FWWCMTR7K4W4CJ2M,AmazonES,APS5-ESInstance:c7g.4xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,c7g.4xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FX2WPF9DTW29DJYB,Hrs,2026-04-20T21:53:43Z,3.5440000000,USD,FX2WPF9DTW29DJYB,AWSDatabaseMigrationSvc,APS5-InstanceUsg:dms.r7i.8xlarge,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.FXH4HD8UC4HVYTEV,Hrs,2026-04-20T21:53:43Z,12.2675200000,USD,FXH4HD8UC4HVYTEV,AmazonRDS,APS5-Multi-AZUsage:db.m7g.16xl,CreateDBInstance:0014,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.G46GYSAZFNSWFS3W,Hrs,2026-04-20T21:53:43Z,3.0720000000,USD,G46GYSAZFNSWFS3W,AmazonRDS,APS5-InstanceUsage:db.m8g.8xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.G4DCCFQTXY9KAWJ5,DCU-Hr,2026-04-20T21:53:43Z,0.1646484970,USD,G4DCCFQTXY9KAWJ5,AWSDatabaseMigrationSvc,APS5-DMSServerlessRepMultiAZCapacityUsg:1,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.G4MVN7DMS3Z5GX89,Hrs,2026-04-20T21:53:43Z,3.8640000000,USD,G4MVN7DMS3Z5GX89,AWSDatabaseMigrationSvc,APS5-InstanceUsg:dms.c7i.12xlarge,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.G7GUK6Z7WWRCQD2Z,Hrs,2026-04-20T21:53:43Z,1.912,USD,G7GUK6Z7WWRCQD2Z,AmazonRDS,APS5-Multi-AZUsage:db.r8i.2xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r8i.2xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.G95PJT4C9DNU59T7,DCU-Hr,2026-04-20T21:53:43Z,0.0720300000,USD,G95PJT4C9DNU59T7,AmazonDocDB,APS5-DocumentDB:ServerlessIOOptimizedUsage,CreateDBInstance:0023,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.GBQFKGRSWUCXFFF8,Hrs,2026-04-20T21:53:43Z,0.848,USD,GBQFKGRSWUCXFFF8,AmazonRDS,APS5-Multi-AZUsage:db.m8i.xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.m8i.xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.GD87NCCR5QJ4RX26,Hrs,2026-04-20T21:53:43Z,6.9632000000,USD,GD87NCCR5QJ4RX26,AmazonRDS,APS5-Multi-AZUsage:db.r7g.8xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.GEBB2DUUV6PQ2UCJ,Hrs,2026-04-20T21:53:43Z,1.3000000000,USD,GEBB2DUUV6PQ2UCJ,AmazonRDS,APS5-InstanceUsageIOOptimized:db.r7g.2xl,CreateDBInstance:0016,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
